,tweet_id,text,link,created_at,timestamp_ms,user_id,user_name,user_screen_name,user_location,geo,coordinates,place_full_name,place_country,retweeted_status_id,in_reply_to_status_id,sarcasm_value,processed_tweets,polarity_scores,compounded,neutral,positive,negative,candidate
3836,1.31717e+18,@Joseph2poms @saturnfour2 @alefeusch @ChrisTeso @brianstelter @JoeBiden @realDonaldTrump STFU. Trump lose Bigly!,https://twitter.com/TimReplied/status/1317174514355154945,16/10/2020 18:44,1602870000000.0,15759078.0,TALLAKSEN™ (feat. Migos),TimReplied,Earth,,,,,,1.31717e+18,-17,STFU Trump lose Bigly,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.526,0.0,0.474,Trump
3837,1.31717e+18,"RT @joncoopertweets: BREAKING: Donald Trump Has At Least $1 Billion In Debt, More Than Twice The Amount He Suggested https://t.co/SGRrEPO5tT",https://twitter.com/Ajadedlady2/status/1317174514317512709,16/10/2020 18:44,1602870000000.0,17993914.0,*~Jade~* VoteHimOut,Ajadedlady2,,,,,,1.31713e+18,,2,RT BREAKING Donald Trump Has At Least 1 Billion In Debt More Than Twice The Amount He Suggested httpstcoSG RrEPO5tT,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.3612}",-0.3612,0.878,0.0,0.122,Trump
3838,1.31717e+18,"RT @realDonaldTrump: Thank you LIBERTARIANS. We are getting it all done, and FAST! VOTE TRUMP!!!",https://twitter.com/DemsDestroyLife/status/1317174514346754049,16/10/2020 18:44,1602870000000.0,1.21118e+18,Shall Not Be Infringed🇺🇸,DemsDestroyLife,,,,,,1.31706e+18,,-17,RT Thank LIBERTARIANS We getting done FAST VOTE TRUMP,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.516}",0.516,0.618,0.382,0.0,Trump
3842,1.31717e+18,RT @jdmaccoby: Trump showed he can lose a debate all by himself,https://twitter.com/Colleen81831214/status/1317174518150987776,16/10/2020 18:44,1602870000000.0,8.12004e+17,Colleen Allen,Colleen81831214,,,,,,1.31709e+18,,-50,RT Trump showed lose debate,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.597,0.0,0.403,Trump
3850,1.31717e+18,Biden holds 9 point lead over Trump in Michigan: poll https://t.co/uuvzXrftja,https://twitter.com/Rana_pipiens/status/1317174518507556864,16/10/2020 18:44,1602870000000.0,738080100.0,Froggie,Rana_pipiens,,,,,,,,-7,Biden holds 9 point lead Trump Michigan poll httpstcouuvz Xrftja,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3851,1.31717e+18,"RT @JenniferLinn17: trump on NBC: 153,660 viewers 
Biden on ABC:  507,445 viewers",https://twitter.com/Jscott64Joanie/status/1317174518637539331,16/10/2020 18:44,1602870000000.0,2717060100.0,Joanie Scott,Jscott64Joanie,,,,,,1.31698e+18,,-53,RT trump NBC 153660 viewers Biden ABC 507445 viewers,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3853,1.31717e+18,#TrumpThePeoplesPresident.,https://twitter.com/BarbaraKail/status/1317174518947905538,16/10/2020 18:44,1602870000000.0,1268411802.0,❌Americans First!!!!! #MAGA,BarbaraKail,,,,,,,,-7,Trump The Peoples President,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3854,1.31717e+18,RT @DonaldJTrumpJr: This is a must watch and a must RT!!! https://t.co/mSdxsFfTPg,https://twitter.com/ErikSchouweile2/status/1317174519027671040,16/10/2020 18:44,1602870000000.0,2310344922.0,Erik Schouie,ErikSchouweile2,MnCD2 ,,,,,1.31714e+18,,-28,RT This must watch must RT httpstcom Sdxs FfT Pg,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3855,1.31717e+18,i just want someone that would have fun and steal some trump signs to burn with me,https://twitter.com/filoadrinaa/status/1317174519149199360,16/10/2020 18:44,1602870000000.0,1.2686e+18,addae ur daddae,filoadrinaa,bay area,,,,,,,12,want someone would fun steal trump signs burn,"{'neg': 0.25, 'neu': 0.391, 'pos': 0.359, 'compound': 0.1027}",0.1027,0.391,0.359,0.25,Trump
3857,1.31717e+18,"RT @ChuckCallesto: BREAKING REPORT: RNC files FEDERAL ELECTION COMPLAINT against Twitter, alleging ""in-kind contributions to Biden...",https://twitter.com/msnightwriter/status/1317174522173411329,16/10/2020 18:44,1602870000000.0,7.61318e+17,Nightingale Wants to Be FREED 🇺🇸📚,msnightwriter,West Texas,,,,,1.31717e+18,,64,RT BREAKING REPORT RNC files FEDERAL ELECTION COMPLAINT Twitter alleging inkind contributions Biden,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.4466}",-0.4466,0.804,0.0,0.196,Trump
3859,1.31717e+18,RT @1blantdaddy: That woman nodding behind Trump was 98% of America.,https://twitter.com/LadyWhiteHawk13/status/1317174522424983552,16/10/2020 18:44,1602870000000.0,2840321543.0,Margie Long,LadyWhiteHawk13,"Toledo, Ohio",,,,,1.31707e+18,,-52,RT That woman nodding behind Trump 98 America,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3860,1.31717e+18,How many people do you think will end up in jail from Trumps administration after Biden wins the election?,https://twitter.com/Kritrgitr3/status/1317174522567589890,16/10/2020 18:44,1602870000000.0,621278130.0,Shawn,Kritrgitr3,"Akron, OH",,,,,,,-12,How many people think end jail Trumps administration Biden wins election,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5719}",0.5719,0.73,0.27,0.0,Trump
3861,1.31717e+18,@realDonaldTrump @NBCNews Biden outdid you.  And ABC had over 3 million more viewers than you.,https://twitter.com/issaquah55/status/1317174522609479681,16/10/2020 18:44,1602870000000.0,9.00853e+17,Jamie Anderson,issaquah55,,,,,,,1.31707e+18,-56,Biden outdid And ABC 3 million viewers,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3862,1.31717e+18,"RT @RezaTrump2020: We are voting Trump
#Trump2020
#RestartLeader",https://twitter.com/70Butterfly91/status/1317174522706055168,16/10/2020 18:44,1602870000000.0,1.31432e+18,Butterfly91_70,70Butterfly91,persia,,,,,1.31717e+18,,-16,RT We voting Trump Trump2020 Restart Leader,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3863,1.31717e+18,RT @TheEpicDept: President Trump's latest retweeted buddy https://t.co/rXj0uMrQte,https://twitter.com/JamesWillby/status/1317174522865459201,16/10/2020 18:44,1602870000000.0,142728197.0,James Willby 🇺🇸🇬🇧🇪🇺,JamesWillby,"New York, NY",,,,,1.31693e+18,,-21,RT President Trumps latest retweeted buddy httpstcor Xj0u Mr Qte,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3865,1.31717e+18,Why and how is Trump somehow the best on the trans issue? Democrats and greens really dropped the ball here.,https://twitter.com/ShoujoGamer/status/1317174523074994181,16/10/2020 18:44,1602870000000.0,1.26552e+18,ShoujoGamer,ShoujoGamer,,,,,,,,0,Why Trump somehow best trans issue Democrats greens really dropped ball,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}",0.6369,0.704,0.296,0.0,Trump
3868,1.31717e+18,"Goodbye Trump. Climate Change, California, black vote. You are gone man.",https://twitter.com/JNidri/status/1317174523276525568,16/10/2020 18:44,1602870000000.0,9.28224e+17,Joe Nidri,JNidri,United Kingdom,,,,,,,-36,Goodbye Trump Climate Change California black vote You gone man,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3869,1.31717e+18,"RT @kylegriffin1: CREW: Ivanka Trump violated the Hatch Act eight times in just over 48 hours.
https://t.co/rzBjsmOLXi",https://twitter.com/tkheller916/status/1317174523309957122,16/10/2020 18:44,1602870000000.0,1395643038.0,Duchess✌🇺🇸 🌊💗 VOTE BLUE NO MATTER WHO.,tkheller916,"California, USA",,,,,1.31713e+18,,-15,RT CREW Ivanka Trump violated Hatch Act eight times 48 hourshttpstcorz BjsmOL Xi,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.5267}",-0.5267,0.779,0.0,0.221,Trump
3870,1.31717e+18,"RT @TVietor08: Trump on whether he owes money to foreign banks: ""Not that I know of....I mean probably""

That is the worst-possible answer.",https://twitter.com/flork54/status/1317174523310051329,16/10/2020 18:44,1602870000000.0,76381545.0,Kathy Flores,flork54,,,,,,1.3169e+18,,40,RT Trump whether owes money foreign banks Not I know ofI mean probably That worstpossible answer,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3872,1.31717e+18,"RT @thebradfordfile: They impeached Trump for wanting to investigate crimes the Bidens actually committed. 

Incredible.",https://twitter.com/pippincold/status/1317174523335122945,16/10/2020 18:44,1602870000000.0,7.88143e+17,Gladys Pippin,pippincold,Pacific Northwest,,,,,1.31712e+18,,-63,RT They impeached Trump wanting investigate crimes Bidens actually committed Incredible,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}",0.2732,0.826,0.174,0.0,Trump
3873,1.31717e+18,@DonaldJTrumpJr All I ask is to have turkey dinner with the Trump family!!! Haha please!!!! https://t.co/D2sPKnWdhs,https://twitter.com/Fagundes31M/status/1317174522831802368,16/10/2020 18:44,1602870000000.0,565944301.0,Michael T. Fagundes,Fagundes31M,Newport Beach,,,,,,1.31716e+18,-23,All I ask turkey dinner Trump family Haha please httpstcoD2sP Kn Wdhs,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.6486}",0.6486,0.629,0.371,0.0,Trump
3875,1.31717e+18,Sad. Trump is a loser @realDonaldTrump NO STAMINA,https://twitter.com/CaporalGroulx/status/1317174526296424449,16/10/2020 18:44,1602870000000.0,1051206266.0,Jenny Bickus G.,CaporalGroulx,,,,,,,,-43,Sad Trump loser NO STAMINA,"{'neg': 0.706, 'neu': 0.075, 'pos': 0.219, 'compound': -0.7579}",-0.7579,0.075,0.219,0.706,Trump
3876,1.31717e+18,"RT @BoSnerdley: South Carolina elections chair resigns after caught removing, defacing Trump signs https://t.co/Fihz9DKDUh via @BIZPACReview",https://twitter.com/makowskiconstr1/status/1317174526459973632,16/10/2020 18:44,1602870000000.0,3417898887.0,Stonebarn,makowskiconstr1,,,,,,1.31714e+18,,-2,RT South Carolina elections chair resigns caught removing defacing Trump signs httpstco Fihz9DKD Uh via,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.3182}",-0.3182,0.859,0.0,0.141,Trump
3877,1.31717e+18,RT @Usatorz1: Why was President Trump interrupted continuously by Savannah Guthrie?,https://twitter.com/MKMaryJo/status/1317174526443180032,16/10/2020 18:44,1602870000000.0,193439366.0,Mary Jo Mulder,MKMaryJo,Wisconsin USA,,,,,1.31717e+18,,-20,RT Why President Trump interrupted continuously Savannah Guthrie,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}",-0.296,0.761,0.0,0.239,Trump
3878,1.31717e+18,RT @brettturner57: Trump went by my office today. My salute to the commander in cheat! https://t.co/5xXEK51oWJ,https://twitter.com/dabloguiman/status/1317174526485168130,16/10/2020 18:44,1602870000000.0,7057642.0,Dabloguiman,dabloguiman,"Great Falls, VA",,,,,1.31716e+18,,58,RT Trump went office today My salute commander cheat httpstco5xXEK51oWJ,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.4588}",-0.4588,0.75,0.0,0.25,Trump
3882,1.31717e+18,"RT @kylegriffin1: CREW: Ivanka Trump violated the Hatch Act eight times in just over 48 hours.
https://t.co/rzBjsmOLXi",https://twitter.com/ecobard/status/1317174526795370496,16/10/2020 18:44,1602870000000.0,43477325.0,Grumpy Old Antifa,ecobard,North East Tasmania,,,,,1.31713e+18,,-15,RT CREW Ivanka Trump violated Hatch Act eight times 48 hourshttpstcorz BjsmOL Xi,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.5267}",-0.5267,0.779,0.0,0.221,Trump
3886,1.31717e+18,"RT @DavidJollyFL: Nothing Sasse said should turn the focus to Trump, it should turn the focus squarely on Sasse, for a long while.",https://twitter.com/kcerrati/status/1317174527336587265,16/10/2020 18:44,1602870000000.0,901796797.0,Kathryn Cerrati,kcerrati,,,,,,1.31707e+18,,-79,RT Nothing Sasse said turn focus Trump turn focus squarely Sasse long,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3887,1.31717e+18,"RT @Acosta: Given multiple opportunities, Trump refused to denounce Qanon at town hall.",https://twitter.com/Deborah41968616/status/1317174527240134658,16/10/2020 18:44,1602870000000.0,1.16092e+18,Deborah,Deborah41968616,,,,,,1.3169e+18,,-45,RT Given multiple opportunities Trump refused denounce Qanon town hall,"{'neg': 0.324, 'neu': 0.493, 'pos': 0.183, 'compound': -0.25}",-0.25,0.493,0.183,0.324,Trump
3889,1.31717e+18,RT @Eviljohna: @jaketapper Does he want a cookie? If he truly was against Trump he would have voted for Biden,https://twitter.com/MisterMike92660/status/1317174530624901122,16/10/2020 18:44,1602870000000.0,16196796.0,MrMike92660,MisterMike92660,Earth,,,,,1.31717e+18,,-56,RT Does want cookie If truly Trump would voted Biden,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.4939}",0.4939,0.656,0.344,0.0,Trump
3891,1.31717e+18,"RT @jaketapper: Maryland GOP Governor Larry Hogan rejects Trump, votes for Ronald Reagan - The Washington Post https://t.co/AA1YbPiIQn",https://twitter.com/ukesony429/status/1317174530733862917,16/10/2020 18:44,1602870000000.0,9.19038e+17,sonya,ukesony429,"Arizona, USA",,,,,1.31711e+18,,52,RT Maryland GOP Governor Larry Hogan rejects Trump votes Ronald Reagan The Washington Post httpstcoAA1 Yb PiI Qn,"{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.4939}",-0.4939,0.842,0.0,0.158,Trump
3892,1.31717e+18,RT @X22Report: Silent no more... https://t.co/cRDonU8mzx,https://twitter.com/EAdams45776768/status/1317174530771767299,16/10/2020 18:44,1602870000000.0,1.22432e+18,Patriot 1,EAdams45776768,,,,,,1.31716e+18,,-9,RT Silent httpstcocR DonU8mzx,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3896,1.31717e+18,@ABC So glad she was able to manage the Democratic hoax unleashed by China in an effort to derail President Trump's re-election.,https://twitter.com/Goodmoringmm/status/1317174531354550272,16/10/2020 18:44,1602870000000.0,3242789798.0,TAMIL,Goodmoringmm,"Pondicherry, India",,,,,,1.31717e+18,59,So glad able manage Democratic hoax unleashed China effort derail President Trumps reelection,"{'neg': 0.244, 'neu': 0.568, 'pos': 0.187, 'compound': -0.0018}",-0.0018,0.568,0.187,0.244,Trump
3900,1.31717e+18,RT @DonaldJTrumpJr: This is a must watch and a must RT!!! https://t.co/mSdxsFfTPg,https://twitter.com/LimanHashulem/status/1317174531723874304,16/10/2020 18:44,1602870000000.0,2890041417.0,Hasidic American,LimanHashulem,Brooklyn ,,,,,1.31714e+18,,-28,RT This must watch must RT httpstcom Sdxs FfT Pg,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3901,1.31717e+18,RT @jdmaccoby: Trump showed he can lose a debate all by himself,https://twitter.com/cbecker53/status/1317174534764597248,16/10/2020 18:44,1602870000000.0,15377668.0,cbecker53,cbecker53,Wisconsin,,,,,1.31709e+18,,-50,RT Trump showed lose debate,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.597,0.0,0.403,Trump
3902,1.31717e+18,@GOP @realDonaldTrump What are you hiding?!    https://t.co/IieyWKFQeR,https://twitter.com/smeith/status/1317174534718410753,16/10/2020 18:44,1602870000000.0,68333996.0,john,smeith,,,,,,,1.31717e+18,-10,What hiding httpstco IieyWKF QeR,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}",-0.296,0.645,0.0,0.355,Trump
3904,1.31717e+18,"""Jesus Christ is Lord"" is now trending 
 is that because trump said he was almost as famous as jesus? https://t.co/8U71bMg78p",https://twitter.com/TxWomenRock/status/1317174534638882817,16/10/2020 18:44,1602870000000.0,20675481.0,Philippa Georgiou,TxWomenRock,Local Group,,,,,,,81,Jesus Christ Lord trending trump said almost famous jesus httpstco8U71b Mg78p,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3909,1.31717e+18,RT @ChrisCuomo: Navy Seal who killed bin Laden slams Qanon theory pushed by Trump https://t.co/L4ddTyXbqg via @MailOnline,https://twitter.com/rosebudkitty/status/1317174535255478272,16/10/2020 18:44,1602870000000.0,318510565.0,no name here.,rosebudkitty,,,,,,1.31716e+18,,-39,RT Navy Seal killed bin Laden slams Qanon theory pushed Trump httpstcoL4dd Ty Xbqg via,"{'neg': 0.224, 'neu': 0.647, 'pos': 0.129, 'compound': -0.4404}",-0.4404,0.647,0.129,0.224,Trump
3910,1.31717e+18,"RT @CaslerNoel: How do I say this politely-you look like hammered sh*t Donnie, rough night? @realDonaldTrump",https://twitter.com/58Kate/status/1317174535133736960,16/10/2020 18:44,1602870000000.0,392110660.0,Mawmaw Kat,58Kate,WV,,,,,1.31717e+18,,-59,RT How I say politelyyou look like hammered sht Donnie rough night,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.3612,0.8,0.2,0.0,Trump
3911,1.31717e+18,@cbjkc5 @realDonaldTrump @NBCNews VA accountability came from Trump Administration,https://twitter.com/jasagica4/status/1317174535431573505,16/10/2020 18:44,1602870000000.0,1.08203e+18,aspen01,jasagica4,,,,,,,1.31713e+18,-32,VA accountability came Trump Administration,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3912,1.31717e+18,"RT @joncoopertweets: BREAKING: Donald Trump Has At Least $1 Billion In Debt, More Than Twice The Amount He Suggested https://t.co/SGRrEPO5tT",https://twitter.com/jrobincpa/status/1317174535389540352,16/10/2020 18:44,1602870000000.0,17187086.0,"James Robinson, CPA, CFE",jrobincpa,,,,,,1.31713e+18,,2,RT BREAKING Donald Trump Has At Least 1 Billion In Debt More Than Twice The Amount He Suggested httpstcoSG RrEPO5tT,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.3612}",-0.3612,0.878,0.0,0.122,Trump
3917,1.31717e+18,RT @TimRunsHisMouth: @Acosta Have you denounced your network pushing the false story of Russian Collusion with the Trump campaign yet?,https://twitter.com/KittyCatGranny/status/1317174539026128897,16/10/2020 18:44,1602870000000.0,616043011.0,Tish,KittyCatGranny,"Winter Haven, FL",,,,,1.31693e+18,,-15,RT Have denounced network pushing false story Russian Collusion Trump campaign yet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3923,1.31717e+18,@jonfavs Trump is a crazy looney.,https://twitter.com/KenReece/status/1317174539688792066,16/10/2020 18:44,1602870000000.0,307557004.0,Ken Reece,KenReece,"Treasure Coast, FL",,,,,,1.31696e+18,-32,Trump crazy looney,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.34}",-0.34,0.455,0.0,0.545,Trump
3928,1.31717e+18,@GOPChairwoman @realDonaldTrump Is Savannah Guthrie running for president now? Cause I would absolutely vote for her over Trump.,https://twitter.com/Sillyness109/status/1317174539948871680,16/10/2020 18:44,1602870000000.0,9.79221e+17,Sadi,Sillyness109,No Where,,,,,,1.31709e+18,-38,Is Savannah Guthrie running president Cause I would absolutely vote Trump,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3929,1.31717e+18,@rachbarnhart Now do the peaceful transfer of power that Trump received from the Obama administration....,https://twitter.com/BrianOdachowski/status/1317174540057907200,16/10/2020 18:44,1602870000000.0,846236215.0,Brian Odachowski,BrianOdachowski,,,,,,,1.31708e+18,25,Now peaceful transfer power Trump received Obama administration,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.4939}",0.4939,0.686,0.314,0.0,Trump
3930,1.31717e+18,RT @SenWhitehouse: Says a lot about Trump; says a lot about Republican Senators. #SpinesofFoam,https://twitter.com/AngelMa22178899/status/1317174539944710144,16/10/2020 18:44,1602870000000.0,1.31389e+18,Angel Mateo,AngelMa22178899,,,,,,1.31712e+18,,23,RT Says lot Trump says lot Republican Senators Spinesof Foam,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
3932,1.31717e+18,It would have been another failed tRUMP business venture anyway.,https://twitter.com/expobear1/status/1317174540095516672,16/10/2020 18:44,1602870000000.0,542723057.0,expobear,expobear1,The Town,,,,,,,5,It would another failed tRUMP business venture anyway,"{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.5106}",-0.5106,0.68,0.0,0.32,Trump
3935,1.31717e+18,"@jmussi @kayleighmcenany And LGBTQ+ are not against him. I've seen many LGPTQ+ people supporting Trump on here, just in the past few days",https://twitter.com/xsafiax/status/1317174543186857985,16/10/2020 18:44,1602870000000.0,82565572.0,Safia Bianca Smith,xsafiax,"Blidworth, England",,,,,,1.31717e+18,-22,And LGBTQ Ive seen many LGPTQ people supporting Trump past days,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,0.775,0.225,0.0,Trump
3937,1.31717e+18,RT @Jennyjen010: All these celebrities are saying that they will leave if Trump wins. Does anyone really care?,https://twitter.com/saminhim/status/1317174543362961408,16/10/2020 18:44,1602870000000.0,211990186.0,Sam J DeMeo,saminhim,LEE'S SUMMIT MO,,,,,1.31712e+18,,-25,RT All celebrities saying leave Trump wins Does anyone really care,"{'neg': 0.073, 'neu': 0.488, 'pos': 0.439, 'compound': 0.7902}",0.7902,0.488,0.439,0.073,Trump
3938,1.31717e+18,If Trump loses is he all of a sudden going to get a walker and hobble around like Weinstein,https://twitter.com/shockleysmith/status/1317174543597719552,16/10/2020 18:44,1602870000000.0,17120954.0,Sam Hockley-Smith,shockleysmith,"Los Angeles, CA",,,,,,,-40,If Trump loses sudden going get walker hobble around like Weinstein,"{'neg': 0.167, 'neu': 0.652, 'pos': 0.181, 'compound': 0.0516}",0.0516,0.652,0.181,0.167,Trump
